"","cancer_type","agg_level","feature_group_name_proper","value","metric","r"
"14600","brain","99.5.","TAD",0.00576815868162217,"PR AUC",1
"14601","brain","99.5.","TF",0.00651602463345198,"PR AUC",2
"14602","brain","99.5.","HM",0.031654638197858,"PR AUC",6
"14603","brain","99.5.","methyl",0.0145957874937124,"PR AUC",4
"14604","brain","99.5.","DNase",0.0107068179977557,"PR AUC",5
"14605","brain","99.5.","non-B DNA",0.0131986052885677,"PR AUC",7
"14606","brain","99.5.","region",0.0143421564262398,"PR AUC",3
"14607","brain","99.5.","TAD",0.00544805339956942,"PR AUC",1
"14608","brain","99.5.","TF",0.00593051565305455,"PR AUC",2
"14609","brain","99.5.","HM",0.0272810367372356,"PR AUC",6
"14610","brain","99.5.","methyl",0.00671562808030688,"PR AUC",4
"14611","brain","99.5.","DNase",0.0092998267381042,"PR AUC",5
"14612","brain","99.5.","non-B DNA",0.0119343921834029,"PR AUC",7
"14613","brain","99.5.","region",0.00662875380875811,"PR AUC",3
"14614","brain","99.5.","TAD",0.00424949744694169,"PR AUC",1
"14615","brain","99.5.","TF",0.00697588912984625,"PR AUC",2
"14616","brain","99.5.","HM",0.00974695527796931,"PR AUC",6
"14617","brain","99.5.","methyl",0.00770957353207693,"PR AUC",4
"14618","brain","99.5.","DNase",0.00685213844668749,"PR AUC",5
"14619","brain","99.5.","non-B DNA",0.0189558345052824,"PR AUC",7
"14620","brain","99.5.","region",0.0328863514287261,"PR AUC",3
"14621","brain","99.5.","TAD",0.0049755541393565,"PR AUC",1
"14622","brain","99.5.","TF",0.0120222323966642,"PR AUC",2
"14623","brain","99.5.","HM",0.00951526840954607,"PR AUC",6
"14624","brain","99.5.","methyl",0.0103880612518851,"PR AUC",4
"14625","brain","99.5.","DNase",0.0101470377695121,"PR AUC",5
"14626","brain","99.5.","non-B DNA",0.0230060100100728,"PR AUC",7
"14627","brain","99.5.","region",0.0108331284646928,"PR AUC",3
"14628","brain","99.5.","TAD",0.00458429409700282,"PR AUC",1
"14629","brain","99.5.","TF",0.0090128474937578,"PR AUC",2
"14630","brain","99.5.","HM",0.00983368857171092,"PR AUC",6
"14631","brain","99.5.","methyl",0.0105820904057371,"PR AUC",4
"14632","brain","99.5.","DNase",0.0114940593556537,"PR AUC",5
"14633","brain","99.5.","non-B DNA",0.0274002602669123,"PR AUC",7
"14634","brain","99.5.","region",0.0160280391980701,"PR AUC",3
"14635","brain","99.5.","TAD",0.0051368369216618,"PR AUC",1
"14636","brain","99.5.","TF",0.0121488255759019,"PR AUC",2
"14637","brain","99.5.","HM",0.0329568139226131,"PR AUC",6
"14638","brain","99.5.","methyl",0.0144282438251559,"PR AUC",4
"14639","brain","99.5.","DNase",0.0174410496396537,"PR AUC",5
"14640","brain","99.5.","non-B DNA",0.016295737986396,"PR AUC",7
"14641","brain","99.5.","region",0.00559811261353503,"PR AUC",3
"14642","brain","99.5.","TAD",0.00435271937664476,"PR AUC",1
"14643","brain","99.5.","TF",0.0141381804128092,"PR AUC",2
"14644","brain","99.5.","HM",0.0138135894808423,"PR AUC",6
"14645","brain","99.5.","methyl",0.00727237332891326,"PR AUC",4
"14646","brain","99.5.","DNase",0.00729871726912352,"PR AUC",5
"14647","brain","99.5.","non-B DNA",0.0133464719649425,"PR AUC",7
"14648","brain","99.5.","region",0.00703743068514436,"PR AUC",3
"14649","brain","99.5.","TAD",0.00454869090614679,"PR AUC",1
"14650","brain","99.5.","TF",0.00945804698520143,"PR AUC",2
"14651","brain","99.5.","HM",0.00988310246147528,"PR AUC",6
"14652","brain","99.5.","methyl",0.00818614620293482,"PR AUC",4
"14653","brain","99.5.","DNase",0.00766523265285461,"PR AUC",5
"14654","brain","99.5.","non-B DNA",0.0310983134161971,"PR AUC",7
"14655","brain","99.5.","region",0.00861437208278851,"PR AUC",3
"14656","brain","99.5.","TAD",0.00660868508932349,"PR AUC",1
"14657","brain","99.5.","TF",0.0105634300327147,"PR AUC",2
"14658","brain","99.5.","HM",0.0104639698111771,"PR AUC",6
"14659","brain","99.5.","methyl",0.0121171211314225,"PR AUC",4
"14660","brain","99.5.","DNase",0.0146005717610689,"PR AUC",5
"14661","brain","99.5.","non-B DNA",0.0281273303065611,"PR AUC",7
"14662","brain","99.5.","region",0.00635180823408331,"PR AUC",3
"14663","brain","99.5.","TAD",0.00633999996065042,"PR AUC",1
"14664","brain","99.5.","TF",0.00504245390518107,"PR AUC",2
"14665","brain","99.5.","HM",0.00846297970379295,"PR AUC",6
"14666","brain","99.5.","methyl",0.00795029254633061,"PR AUC",4
"14667","brain","99.5.","DNase",0.00736703103469368,"PR AUC",5
"14668","brain","99.5.","non-B DNA",0.0371313326248809,"PR AUC",7
"14669","brain","99.5.","region",0.00747349586559529,"PR AUC",3
"14670","brain","99.5.","TAD",0.0060078324078721,"PR AUC",1
"14671","brain","99.5.","TF",0.00682644654298707,"PR AUC",2
"14672","brain","99.5.","HM",0.0196272316838805,"PR AUC",6
"14673","brain","99.5.","methyl",0.0103332476280223,"PR AUC",4
"14674","brain","99.5.","DNase",0.0104642848877957,"PR AUC",5
"14675","brain","99.5.","non-B DNA",0.0311107016804702,"PR AUC",7
"14676","brain","99.5.","region",0.00567878132035496,"PR AUC",3
"14677","brain","99.5.","TAD",0.00641684075808137,"PR AUC",1
"14678","brain","99.5.","TF",0.00714805989535011,"PR AUC",2
"14679","brain","99.5.","HM",0.00722717803213169,"PR AUC",6
"14680","brain","99.5.","methyl",0.0101733281341907,"PR AUC",4
"14681","brain","99.5.","DNase",0.0133798158490856,"PR AUC",5
"14682","brain","99.5.","non-B DNA",0.0145610396773428,"PR AUC",7
"14683","brain","99.5.","region",0.00839718322797942,"PR AUC",3
"14684","brain","99.5.","TAD",0.00597300272563493,"PR AUC",1
"14685","brain","99.5.","TF",0.0104911739160999,"PR AUC",2
"14686","brain","99.5.","HM",0.0334319524264342,"PR AUC",6
"14687","brain","99.5.","methyl",0.0101574315246328,"PR AUC",4
"14688","brain","99.5.","DNase",0.00787163756164014,"PR AUC",5
"14689","brain","99.5.","non-B DNA",0.015349978630821,"PR AUC",7
"14690","brain","99.5.","region",0.0101459745561242,"PR AUC",3
"14691","brain","99.5.","TAD",0.00508811984651774,"PR AUC",1
"14692","brain","99.5.","TF",0.0304780142618086,"PR AUC",2
"14693","brain","99.5.","HM",0.0071848337884578,"PR AUC",6
"14694","brain","99.5.","methyl",0.00690039350084869,"PR AUC",4
"14695","brain","99.5.","DNase",0.00672360700586792,"PR AUC",5
"14696","brain","99.5.","non-B DNA",0.0182375613355935,"PR AUC",7
"14697","brain","99.5.","region",0.0066562781535067,"PR AUC",3
"14698","brain","99.5.","TAD",0.00738613561086807,"PR AUC",1
"14699","brain","99.5.","TF",0.00677651764824785,"PR AUC",2
"14700","brain","99.5.","HM",0.0084502080318299,"PR AUC",6
"14701","brain","99.5.","methyl",0.00865955474845723,"PR AUC",4
"14702","brain","99.5.","DNase",0.0103554912469666,"PR AUC",5
"14703","brain","99.5.","non-B DNA",0.0212512773817603,"PR AUC",7
"14704","brain","99.5.","region",0.0116524785462759,"PR AUC",3
"14705","brain","99.5.","TAD",0.0051135209715468,"PR AUC",1
"14706","brain","99.5.","TF",0.0114454780773777,"PR AUC",2
"14707","brain","99.5.","HM",0.0209774782346873,"PR AUC",6
"14708","brain","99.5.","methyl",0.011350391959,"PR AUC",4
"14709","brain","99.5.","DNase",0.012044175387481,"PR AUC",5
"14710","brain","99.5.","non-B DNA",0.0141462128665542,"PR AUC",7
"14711","brain","99.5.","region",0.00705385367786777,"PR AUC",3
"14712","brain","99.5.","TAD",0.00635144435766771,"PR AUC",1
"14713","brain","99.5.","TF",0.00533883447775163,"PR AUC",2
"14714","brain","99.5.","HM",0.0330323130133831,"PR AUC",6
"14715","brain","99.5.","methyl",0.00794129958916283,"PR AUC",4
"14716","brain","99.5.","DNase",0.00995309553931601,"PR AUC",5
"14717","brain","99.5.","non-B DNA",0.0120515283906348,"PR AUC",7
"14718","brain","99.5.","region",0.0120567960538824,"PR AUC",3
"14719","brain","99.5.","TAD",0.0049298591842243,"PR AUC",1
"14720","brain","99.5.","TF",0.0163482920450869,"PR AUC",2
"14721","brain","99.5.","HM",0.0144329586264952,"PR AUC",6
"14722","brain","99.5.","methyl",0.0112057916838223,"PR AUC",4
"14723","brain","99.5.","DNase",0.0111826068757895,"PR AUC",5
"14724","brain","99.5.","non-B DNA",0.0208099047417256,"PR AUC",7
"14725","brain","99.5.","region",0.0111984508818495,"PR AUC",3
"14726","brain","99.5.","TAD",0.00678208326620041,"PR AUC",1
"14727","brain","99.5.","TF",0.0111697940888207,"PR AUC",2
"14728","brain","99.5.","HM",0.0106465561301139,"PR AUC",6
"14729","brain","99.5.","methyl",0.0109780012026483,"PR AUC",4
"14730","brain","99.5.","DNase",0.015024860421758,"PR AUC",5
"14731","brain","99.9.","non-B DNA",0.00882139734334284,"PR AUC",7
"14732","brain","99.9.","region",0.00264013769351957,"PR AUC",4
"14733","brain","99.9.","TAD",0.000697784976496709,"PR AUC",1
"14734","brain","99.9.","TF",0.00365029143918138,"PR AUC",2
"14735","brain","99.9.","HM",0.00262042555484314,"PR AUC",5
"14736","brain","99.9.","methyl",0.00375930043354452,"PR AUC",6
"14737","brain","99.9.","DNase",0.00179296880216212,"PR AUC",3
"14738","brain","99.9.","non-B DNA",0.00237546511030154,"PR AUC",7
"14739","brain","99.9.","region",0.00120099063481314,"PR AUC",4
"14740","brain","99.9.","TAD",0.000577861135896541,"PR AUC",1
"14741","brain","99.9.","TF",0.000804821324057477,"PR AUC",2
"14742","brain","99.9.","HM",0.00185451413367019,"PR AUC",5
"14743","brain","99.9.","methyl",0.001597786908951,"PR AUC",6
"14744","brain","99.9.","DNase",0.00128560795218358,"PR AUC",3
"14745","brain","99.9.","non-B DNA",0.0107260173557246,"PR AUC",7
"14746","brain","99.9.","region",0.00130721900698209,"PR AUC",4
"14747","brain","99.9.","TAD",0.000540164800392503,"PR AUC",1
"14748","brain","99.9.","TF",0.00193660438450804,"PR AUC",2
"14749","brain","99.9.","HM",0.00174692111891462,"PR AUC",5
"14750","brain","99.9.","methyl",0.00542465963920317,"PR AUC",6
"14751","brain","99.9.","DNase",0.00249869439757542,"PR AUC",3
"14752","brain","99.9.","non-B DNA",0.00112217484503984,"PR AUC",7
"14753","brain","99.9.","region",0.000997837510702387,"PR AUC",4
"14754","brain","99.9.","TAD",0.000563101783144062,"PR AUC",1
"14755","brain","99.9.","TF",0.000646261791137891,"PR AUC",2
"14756","brain","99.9.","HM",0.00134222173587444,"PR AUC",5
"14757","brain","99.9.","methyl",0.000836770540428533,"PR AUC",6
"14758","brain","99.9.","DNase",0.00057592310064034,"PR AUC",3
"14759","brain","99.9.","non-B DNA",0.00237952207563713,"PR AUC",7
"14760","brain","99.9.","region",0.000850326833103186,"PR AUC",4
"14761","brain","99.9.","TAD",0.000478433114378688,"PR AUC",1
"14762","brain","99.9.","TF",0.00204003661761891,"PR AUC",2
"14763","brain","99.9.","HM",0.00109058542021853,"PR AUC",5
"14764","brain","99.9.","methyl",0.000935305058432196,"PR AUC",6
"14765","brain","99.9.","DNase",0.00104825880785067,"PR AUC",3
"14766","brain","99.9.","non-B DNA",0.0100498593860141,"PR AUC",7
"14767","brain","99.9.","region",0.00106338469701978,"PR AUC",4
"14768","brain","99.9.","TAD",0.000458693847201627,"PR AUC",1
"14769","brain","99.9.","TF",0.000866845444065886,"PR AUC",2
"14770","brain","99.9.","HM",0.00135091302912428,"PR AUC",5
"14771","brain","99.9.","methyl",0.00456751287311451,"PR AUC",6
"14772","brain","99.9.","DNase",0.00183581094639127,"PR AUC",3
"14773","brain","99.9.","non-B DNA",0.00330190725535487,"PR AUC",7
"14774","brain","99.9.","region",0.000649085904727317,"PR AUC",4
"14775","brain","99.9.","TAD",0.00100994007194842,"PR AUC",1
"14776","brain","99.9.","TF",0.000646179383500757,"PR AUC",2
"14777","brain","99.9.","HM",0.00106481790413762,"PR AUC",5
"14778","brain","99.9.","methyl",0.00128733655702779,"PR AUC",6
"14779","brain","99.9.","DNase",0.00115008526919522,"PR AUC",3
"14780","brain","99.9.","non-B DNA",0.0115847845194959,"PR AUC",7
"14781","brain","99.9.","region",0.00106578111203031,"PR AUC",4
"14782","brain","99.9.","TAD",0.00113905036074354,"PR AUC",1
"14783","brain","99.9.","TF",0.00122802960724172,"PR AUC",2
"14784","brain","99.9.","HM",0.00107148692949797,"PR AUC",5
"14785","brain","99.9.","methyl",0.00247379365621291,"PR AUC",6
"14786","brain","99.9.","DNase",0.00177217413020033,"PR AUC",3
"14787","brain","99.9.","non-B DNA",0.00240819026666904,"PR AUC",7
"14788","brain","99.9.","region",0.000626385810894212,"PR AUC",4
"14789","brain","99.9.","TAD",0.00059000762598046,"PR AUC",1
"14790","brain","99.9.","TF",0.000902804736372674,"PR AUC",2
"14791","brain","99.9.","HM",0.00162038795405437,"PR AUC",5
"14792","brain","99.9.","methyl",0.00118811496765875,"PR AUC",6
"14793","brain","99.9.","DNase",0.000995981717055926,"PR AUC",3
"14794","brain","99.9.","non-B DNA",0.00232961017953891,"PR AUC",7
"14795","brain","99.9.","region",0.00120943426568229,"PR AUC",4
"14796","brain","99.9.","TAD",0.000531692669180177,"PR AUC",1
"14797","brain","99.9.","TF",0.00076522068413609,"PR AUC",2
"14798","brain","99.9.","HM",0.00154733011931426,"PR AUC",5
"14799","brain","99.9.","methyl",0.00166280792734478,"PR AUC",6
"14800","brain","99.9.","DNase",0.000805609585291669,"PR AUC",3
"14801","brain","99.9.","non-B DNA",0.00471126350731618,"PR AUC",7
"14802","brain","99.9.","region",0.000778046529982041,"PR AUC",4
"14803","brain","99.9.","TAD",0.000708305305705134,"PR AUC",1
"14804","brain","99.9.","TF",0.000678449435700168,"PR AUC",2
"14805","brain","99.9.","HM",0.0010617689128805,"PR AUC",5
"14806","brain","99.9.","methyl",0.00125115307850113,"PR AUC",6
"14807","brain","99.9.","DNase",0.00105543429730224,"PR AUC",3
"14808","brain","99.9.","non-B DNA",0.0021151278236095,"PR AUC",7
"14809","brain","99.9.","region",0.00103331136484915,"PR AUC",4
"14810","brain","99.9.","TAD",0.000564854604814743,"PR AUC",1
"14811","brain","99.9.","TF",0.00128456489021383,"PR AUC",2
"14812","brain","99.9.","HM",0.0010209329311797,"PR AUC",5
"14813","brain","99.9.","methyl",0.00106200939384753,"PR AUC",6
"14814","brain","99.9.","DNase",0.000562449977848602,"PR AUC",3
"14815","brain","99.9.","non-B DNA",0.00339536977562001,"PR AUC",7
"14816","brain","99.9.","region",0.00142520452175565,"PR AUC",4
"14817","brain","99.9.","TAD",0.000714636452207172,"PR AUC",1
"14818","brain","99.9.","TF",0.000835075974215154,"PR AUC",2
"14819","brain","99.9.","HM",0.00196671281860158,"PR AUC",5
"14820","brain","99.9.","methyl",0.00236559871141666,"PR AUC",6
"14821","brain","99.9.","DNase",0.000937114532232557,"PR AUC",3
"14822","brain","99.9.","non-B DNA",0.00828816001026583,"PR AUC",7
"14823","brain","99.9.","region",0.00109003628430639,"PR AUC",4
"14824","brain","99.9.","TAD",0.00171542111939383,"PR AUC",1
"14825","brain","99.9.","TF",0.000788194818264205,"PR AUC",2
"14826","brain","99.9.","HM",0.00174139103752007,"PR AUC",5
"14827","brain","99.9.","methyl",0.00325674223720249,"PR AUC",6
"14828","brain","99.9.","DNase",0.00270859742617719,"PR AUC",3
"14829","brain","99.9.","non-B DNA",0.00647713005422319,"PR AUC",7
"14830","brain","99.9.","region",0.00130076443642807,"PR AUC",4
"14831","brain","99.9.","TAD",0.000537710298217809,"PR AUC",1
"14832","brain","99.9.","TF",0.00153450893439104,"PR AUC",2
"14833","brain","99.9.","HM",0.00198080847242304,"PR AUC",5
"14834","brain","99.9.","methyl",0.00310468859298193,"PR AUC",6
"14835","brain","99.9.","DNase",0.00121535652360686,"PR AUC",3
"14836","brain","99.9.","non-B DNA",0.00676641283976529,"PR AUC",7
"14837","brain","99.9.","region",0.00185946252597894,"PR AUC",4
"14838","brain","99.9.","TAD",0.000829952929754823,"PR AUC",1
"14839","brain","99.9.","TF",0.00078971526566031,"PR AUC",2
"14840","brain","99.9.","HM",0.00182693877973791,"PR AUC",5
"14841","brain","99.9.","methyl",0.00435543196258755,"PR AUC",6
"14842","brain","99.9.","DNase",0.00267199481995727,"PR AUC",3
"14843","brain","99.9.","non-B DNA",0.00421478122990366,"PR AUC",7
"14844","brain","99.9.","region",0.00122306383919803,"PR AUC",4
"14845","brain","99.9.","TAD",0.000631762239463183,"PR AUC",1
"14846","brain","99.9.","TF",0.000860732769425952,"PR AUC",2
"14847","brain","99.9.","HM",0.00218443823665036,"PR AUC",5
"14848","brain","99.9.","methyl",0.00233148439430108,"PR AUC",6
"14849","brain","99.9.","DNase",0.000836573864764127,"PR AUC",3
"14850","brain","99.9.","non-B DNA",0.00417277403588058,"PR AUC",7
"14851","brain","99.9.","region",0.00137438182874946,"PR AUC",4
"14852","brain","99.9.","TAD",0.00490542093755883,"PR AUC",1
"14853","brain","99.9.","TF",0.00106260290698561,"PR AUC",2
"14854","brain","99.9.","HM",0.00170784765497741,"PR AUC",5
"14855","brain","99.9.","methyl",0.00198339647094263,"PR AUC",6
"14856","brain","99.9.","DNase",0.00145015522424793,"PR AUC",3
"14857","brain","99.9.","non-B DNA",0.00217321966060686,"PR AUC",7
"14858","brain","99.9.","region",0.00150220449482883,"PR AUC",4
"14859","brain","99.9.","TAD",0.00298791382095667,"PR AUC",1
"14860","brain","99.9.","TF",0.00128925621027017,"PR AUC",2
"14861","brain","99.9.","HM",0.00107306563746625,"PR AUC",5
"14862","brain","99.9.","methyl",0.00132123379290347,"PR AUC",6
"14863","brain","99.9.","DNase",0.00064512241408398,"PR AUC",3
"14864","brain","99.9.","non-B DNA",0.00273055063450639,"PR AUC",7
"14865","brain","99.9.","region",0.00208333795207495,"PR AUC",4
"14866","brain","99.9.","TAD",0.000769635556466033,"PR AUC",1
"14867","brain","99.9.","TF",0.00252241553091606,"PR AUC",2
"14868","brain","99.9.","HM",0.00200281907784615,"PR AUC",5
"14869","brain","99.9.","methyl",0.00247045252059611,"PR AUC",6
"14870","brain","99.9.","DNase",0.0018395699968675,"PR AUC",3
"14871","brain","99.9.","non-B DNA",0.00157963050690575,"PR AUC",7
"14872","brain","99.9.","region",0.00156910870223399,"PR AUC",4
"14873","brain","99.9.","TAD",0.00255997469307882,"PR AUC",1
"14874","brain","99.9.","TF",0.000813555338213625,"PR AUC",2
"14875","brain","99.9.","HM",0.000626326313314398,"PR AUC",5
"14876","brain","99.9.","methyl",0.000923793576539986,"PR AUC",6
"14877","brain","99.9.","DNase",0.00140377176245412,"PR AUC",3
"14878","brain","99.9.","non-B DNA",0.00395534440700645,"PR AUC",7
"14879","brain","99.9.","region",0.00100679812579691,"PR AUC",4
"14880","brain","99.9.","TAD",0.00884653984652909,"PR AUC",1
"14881","brain","99.9.","TF",0.000686109140670143,"PR AUC",2
"14882","brain","99.9.","HM",0.00158030052757355,"PR AUC",5
"14883","brain","99.9.","methyl",0.00196931364657523,"PR AUC",6
"14884","brain","99.9.","DNase",0.0010639458790472,"PR AUC",3
"14885","brain","99.9.","non-B DNA",0.00353239711317163,"PR AUC",7
"14886","brain","99.9.","region",0.00127433982295482,"PR AUC",4
"14887","brain","99.9.","TAD",0.00182271330407288,"PR AUC",1
"14888","brain","99.9.","TF",0.00176893398365185,"PR AUC",2
"14889","brain","99.9.","HM",0.00173137248902112,"PR AUC",5
"14890","brain","99.9.","methyl",0.00189773162157757,"PR AUC",6
"14891","brain","99.9.","DNase",0.00113176164689048,"PR AUC",3
"14892","brain","99.9.","non-B DNA",0.00436169607265912,"PR AUC",7
"14893","brain","99.9.","region",0.00119782038035794,"PR AUC",4
"14894","brain","99.9.","TAD",0.00179595245494601,"PR AUC",1
"14895","brain","99.9.","TF",0.000826715060457911,"PR AUC",2
"14896","brain","99.9.","HM",0.000771859665113605,"PR AUC",5
"14897","brain","99.9.","methyl",0.0016145408893337,"PR AUC",6
"14898","brain","99.9.","DNase",0.000948877329356131,"PR AUC",3
"14899","brain","99.9.","non-B DNA",0.00758653558713692,"PR AUC",7
"14900","brain","99.9.","region",0.00550390446045602,"PR AUC",4
"14901","brain","99.9.","TAD",0.000688039874970755,"PR AUC",1
"14902","brain","99.9.","TF",0.00142926695163534,"PR AUC",2
"14903","brain","99.9.","HM",0.00189751574988824,"PR AUC",5
"14904","brain","99.9.","methyl",0.00578722503116139,"PR AUC",6
"14905","brain","99.9.","DNase",0.00358762274241024,"PR AUC",3
"14906","brain","99.9.","non-B DNA",0.00109116473949069,"PR AUC",7
